Timestamp,11:57:35 2018/01/29 SS-110_1010,11:57:36 2018/01/29 SS-110_1010,11:57:36 2018/01/29 SS-110_1010,11:57:37 2018/01/29 SS-110_1010,11:57:37 2018/01/29 SS-110_1010,11:57:37 2018/01/29 SS-110_1010,11:57:38 2018/01/29 SS-110_1010,11:57:38 2018/01/29 SS-110_1010,11:57:38 2018/01/29 SS-110_1010,11:57:39 2018/01/29 SS-110_1010,11:57:39 2018/01/29 SS-110_1010,11:57:39 2018/01/29 SS-110_1010,11:57:40 2018/01/29 SS-110_1010,11:57:40 2018/01/29 SS-110_1010,11:57:41 2018/01/29 SS-110_1010,11:57:41 2018/01/29 SS-110_1010,11:57:41 2018/01/29 SS-110_1010,11:57:42 2018/01/29 SS-110_1010,11:57:42 2018/01/29 SS-110_1010,11:57:42 2018/01/29 SS-110_1010,11:57:43 2018/01/29 SS-110_1010,11:57:43 2018/01/29 SS-110_1010,11:57:43 2018/01/29 SS-110_1010,11:57:44 2018/01/29 SS-110_1010,11:57:44 2018/01/29 SS-110_1010,11:57:44 2018/01/29 SS-110_1010,11:57:45 2018/01/29 SS-110_1010,11:57:45 2018/01/29 SS-110_1010,11:57:46 2018/01/29 SS-110_1010,11:57:46 2018/01/29 SS-110_1010,11:57:46 2018/01/29 SS-110_1010,11:57:47 2018/01/29 SS-110_1010,11:57:47 2018/01/29 SS-110_1010,11:57:48 2018/01/29 SS-110_1010,11:57:48 2018/01/29 SS-110_1010,11:57:48 2018/01/29 SS-110_1010,11:57:49 2018/01/29 SS-110_1010,11:57:49 2018/01/29 SS-110_1010,11:57:50 2018/01/29 SS-110_1010,11:57:50 2018/01/29 SS-110_1010,11:57:51 2018/01/29 SS-110_1010,11:57:51 2018/01/29 SS-110_1010,11:57:51 2018/01/29 SS-110_1010,11:57:52 2018/01/29 SS-110_1010,11:57:52 2018/01/29 SS-110_1010,11:57:53 2018/01/29 SS-110_1010,11:57:53 2018/01/29 SS-110_1010,11:57:53 2018/01/29 SS-110_1010,11:57:54 2018/01/29 SS-110_1010,11:57:54 2018/01/29 SS-110_1010,11:57:55 2018/01/29 SS-110_1010,11:57:55 2018/01/29 SS-110_1010,11:57:55 2018/01/29 SS-110_1010,11:57:56 2018/01/29 SS-110_1010,11:57:56 2018/01/29 SS-110_1010,11:57:57 2018/01/29 SS-110_1010,11:57:57 2018/01/29 SS-110_1010,11:57:57 2018/01/29 SS-110_1010,11:57:58 2018/01/29 SS-110_1010,11:57:58 2018/01/29 SS-110_1010,11:57:59 2018/01/29 SS-110_1010,11:57:59 2018/01/29 SS-110_1010,11:58:00 2018/01/29 SS-110_1010,11:58:00 2018/01/29 SS-110_1010,11:58:00 2018/01/29 SS-110_1010,11:58:01 2018/01/29 SS-110_1010,11:58:01 2018/01/29 SS-110_1010,11:58:02 2018/01/29 SS-110_1010,11:58:02 2018/01/29 SS-110_1010,11:58:02 2018/01/29 SS-110_1010,11:58:03 2018/01/29 SS-110_1010,11:58:03 2018/01/29 SS-110_1010,11:58:03 2018/01/29 SS-110_1010,11:58:04 2018/01/29 SS-110_1010,11:58:04 2018/01/29 SS-110_1010,11:58:05 2018/01/29 SS-110_1010,11:58:05 2018/01/29 SS-110_1010,11:58:05 2018/01/29 SS-110_1010,11:58:06 2018/01/29 SS-110_1010,11:58:06 2018/01/29 SS-110_1010,11:58:06 2018/01/29 SS-110_1010,11:58:07 2018/01/29 SS-110_1010,11:58:07 2018/01/29 SS-110_1010,11:58:08 2018/01/29 SS-110_1010,11:58:08 2018/01/29 SS-110_1010,11:58:08 2018/01/29 SS-110_1010,11:58:09 2018/01/29 SS-110_1010,11:58:09 2018/01/29 SS-110_1010,11:58:09 2018/01/29 SS-110_1010,11:58:10 2018/01/29 SS-110_1010,11:58:10 2018/01/29 SS-110_1010,11:58:10 2018/01/29 SS-110_1010,11:58:11 2018/01/29 SS-110_1010,11:58:11 2018/01/29 SS-110_1010,11:58:12 2018/01/29 SS-110_1010,11:58:12 2018/01/29 SS-110_1010,11:58:12 2018/01/29 SS-110_1010,11:58:13 2018/01/29 SS-110_1010,11:58:13 2018/01/29 SS-110_1010,11:58:13 2018/01/29 SS-110_1010,11:58:14 2018/01/29 SS-110_1010,11:58:14 2018/01/29 SS-110_1010,11:58:15 2018/01/29 SS-110_1010,11:58:15 2018/01/29 SS-110_1010,11:58:15 2018/01/29 SS-110_1010,11:58:16 2018/01/29 SS-110_1010,11:58:16 2018/01/29 SS-110_1010,11:58:17 2018/01/29 SS-110_1010,11:58:17 2018/01/29 SS-110_1010,11:58:17 2018/01/29 SS-110_1010,11:58:18 2018/01/29 SS-110_1010,11:58:18 2018/01/29 SS-110_1010,11:58:19 2018/01/29 SS-110_1010,11:58:19 2018/01/29 SS-110_1010,11:58:19 2018/01/29 SS-110_1010,11:58:20 2018/01/29 SS-110_1010,11:58:20 2018/01/29 SS-110_1010,11:58:20 2018/01/29 SS-110_1010,11:58:21 2018/01/29 SS-110_1010,11:58:21 2018/01/29 SS-110_1010,11:58:22 2018/01/29 SS-110_1010,11:58:22 2018/01/29 SS-110_1010,11:58:22 2018/01/29 SS-110_1010,11:58:23 2018/01/29 SS-110_1010,11:58:23 2018/01/29 SS-110_1010,11:58:23 2018/01/29 SS-110_1010,11:58:24 2018/01/29 SS-110_1010,11:58:24 2018/01/29 SS-110_1010,11:58:25 2018/01/29 SS-110_1010,11:58:25 2018/01/29 SS-110_1010,11:58:25 2018/01/29 SS-110_1010,11:58:26 2018/01/29 SS-110_1010,11:58:26 2018/01/29 SS-110_1010,11:58:27 2018/01/29 SS-110_1010,11:58:27 2018/01/29 SS-110_1010,11:58:27 2018/01/29 SS-110_1010,11:58:28 2018/01/29 SS-110_1010,11:58:28 2018/01/29 SS-110_1010,11:58:29 2018/01/29 SS-110_1010,11:58:29 2018/01/29 SS-110_1010,11:58:29 2018/01/29 SS-110_1010,11:58:30 2018/01/29 SS-110_1010,11:58:30 2018/01/29 SS-110_1010,11:58:30 2018/01/29 SS-110_1010,11:58:31 2018/01/29 SS-110_1010,11:58:31 2018/01/29 SS-110_1010,11:58:32 2018/01/29 SS-110_1010,11:58:32 2018/01/29 SS-110_1010,11:58:32 2018/01/29 SS-110_1010,11:58:33 2018/01/29 SS-110_1010,11:58:33 2018/01/29 SS-110_1010,11:58:34 2018/01/29 SS-110_1010,11:58:34 2018/01/29 SS-110_1010,11:58:34 2018/01/29 SS-110_1010,11:58:35 2018/01/29 SS-110_1010,11:58:35 2018/01/29 SS-110_1010,11:58:36 2018/01/29 SS-110_1010,11:58:36 2018/01/29 SS-110_1010,11:58:36 2018/01/29 SS-110_1010,11:58:37 2018/01/29 SS-110_1010,11:58:37 2018/01/29 SS-110_1010,11:58:38 2018/01/29 SS-110_1010,11:58:38 2018/01/29 SS-110_1010,11:58:38 2018/01/29 SS-110_1010,11:58:39 2018/01/29 SS-110_1010,11:58:39 2018/01/29 SS-110_1010,11:58:40 2018/01/29 SS-110_1010,11:58:40 2018/01/29 SS-110_1010,11:58:40 2018/01/29 SS-110_1010,11:58:41 2018/01/29 SS-110_1010,11:58:41 2018/01/29 SS-110_1010,11:58:42 2018/01/29 SS-110_1010,11:58:42 2018/01/29 SS-110_1010,11:58:43 2018/01/29 SS-110_1010,11:58:43 2018/01/29 SS-110_1010,11:58:43 2018/01/29 SS-110_1010,11:58:44 2018/01/29 SS-110_1010,11:58:44 2018/01/29 SS-110_1010,11:58:45 2018/01/29 SS-110_1010,11:58:45 2018/01/29 SS-110_1010,11:58:45 2018/01/29 SS-110_1010,11:58:46 2018/01/29 SS-110_1010,11:58:46 2018/01/29 SS-110_1010,11:58:47 2018/01/29 SS-110_1010,11:58:47 2018/01/29 SS-110_1010,11:58:47 2018/01/29 SS-110_1010,11:58:48 2018/01/29 SS-110_1010,11:58:48 2018/01/29 SS-110_1010,11:58:49 2018/01/29 SS-110_1010,11:58:49 2018/01/29 SS-110_1010,11:58:49 2018/01/29 SS-110_1010,11:58:50 2018/01/29 SS-110_1010,11:58:50 2018/01/29 SS-110_1010,11:58:51 2018/01/29 SS-110_1010,11:58:51 2018/01/29 SS-110_1010,11:58:51 2018/01/29 SS-110_1010,11:58:52 2018/01/29 SS-110_1010,11:58:52 2018/01/29 SS-110_1010,11:58:53 2018/01/29 SS-110_1010,11:58:53 2018/01/29 SS-110_1010,11:58:54 2018/01/29 SS-110_1010,11:58:54 2018/01/29 SS-110_1010,11:58:54 2018/01/29 SS-110_1010,11:58:55 2018/01/29 SS-110_1010,11:58:55 2018/01/29 SS-110_1010,11:58:56 2018/01/29 SS-110_1010,11:58:56 2018/01/29 SS-110_1010,11:58:57 2018/01/29 SS-110_1010,11:58:57 2018/01/29 SS-110_1010,11:58:57 2018/01/29 SS-110_1010,11:58:58 2018/01/29 SS-110_1010,11:58:58 2018/01/29 SS-110_1010,11:58:59 2018/01/29 SS-110_1010,11:58:59 2018/01/29 SS-110_1010,11:58:59 2018/01/29 SS-110_1010,11:59:00 2018/01/29 SS-110_1010,11:59:00 2018/01/29 SS-110_1010,11:59:01 2018/01/29 SS-110_1010,11:59:01 2018/01/29 SS-110_1010,11:59:01 2018/01/29 SS-110_1010,11:59:02 2018/01/29 SS-110_1010,11:59:02 2018/01/29 SS-110_1010,11:59:03 2018/01/29 SS-110_1010,11:59:03 2018/01/29 SS-110_1010,11:59:04 2018/01/29 SS-110_1010,11:59:04 2018/01/29 SS-110_1010,11:59:05 2018/01/29 SS-110_1010,11:59:05 2018/01/29 SS-110_1010,11:59:05 2018/01/29 SS-110_1010,11:59:06 2018/01/29 SS-110_1010,11:59:06 2018/01/29 SS-110_1010,11:59:07 2018/01/29 SS-110_1010,11:59:07 2018/01/29 SS-110_1010,11:59:08 2018/01/29 SS-110_1010,11:59:08 2018/01/29 SS-110_1010,11:59:08 2018/01/29 SS-110_1010,11:59:09 2018/01/29 SS-110_1010,11:59:09 2018/01/29 SS-110_1010,11:59:10 2018/01/29 SS-110_1010,11:59:10 2018/01/29 SS-110_1010,11:59:11 2018/01/29 SS-110_1010,11:59:11 2018/01/29 SS-110_1010,11:59:11 2018/01/29 SS-110_1010,11:59:12 2018/01/29 SS-110_1010,11:59:12 2018/01/29 SS-110_1010,11:59:13 2018/01/29 SS-110_1010,11:59:13 2018/01/29 SS-110_1010,11:59:14 2018/01/29 SS-110_1010,11:59:14 2018/01/29 SS-110_1010,11:59:14 2018/01/29 SS-110_1010,11:59:15 2018/01/29 SS-110_1010,11:59:15 2018/01/29 SS-110_1010,11:59:16 2018/01/29 SS-110_1010,11:59:16 2018/01/29 SS-110_1010,11:59:17 2018/01/29 SS-110_1010,11:59:17 2018/01/29 SS-110_1010,11:59:17 2018/01/29 SS-110_1010,11:59:18 2018/01/29 SS-110_1010,11:59:18 2018/01/29 SS-110_1010,11:59:19 2018/01/29 SS-110_1010,11:59:19 2018/01/29 SS-110_1010,11:59:20 2018/01/29 SS-110_1010,11:59:20 2018/01/29 SS-110_1010,11:59:21 2018/01/29 SS-110_1010,11:59:21 2018/01/29 SS-110_1010,11:59:21 2018/01/29 SS-110_1010,11:59:22 2018/01/29 SS-110_1010,11:59:22 2018/01/29 SS-110_1010,11:59:23 2018/01/29 SS-110_1010,11:59:23 2018/01/29 SS-110_1010,11:59:24 2018/01/29 SS-110_1010,11:59:24 2018/01/29 SS-110_1010,11:59:24 2018/01/29 SS-110_1010,11:59:25 2018/01/29 SS-110_1010,11:59:25 2018/01/29 SS-110_1010
Units,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts,Watts
340,0.175071369,0.172467822,0.172467822,0.169934387,0.17298511,0.173195447,0.176526618,0.169753038,0.167570164,0.16923575,0.174609571,0.171529861,0.173811834,0.172216361,0.169025413,0.172146249,0.172496809,0.171935912,0.171348512,0.168815077,0.16801734,0.172216361,0.16801734,0.169682926,0.165554018,0.165834466,0.166491979,0.162691252,0.161753291,0.161963628,0.167030497,0.166960385,0.168389131,0.170572005,0.171089293,0.168696083,0.171159406,0.170221444,0.165812087,0.167968458,0.162971701,0.166092536,0.167381058,0.168766195,0.167828234,0.168345522,0.167771644,0.164580697,0.167561308,0.169814294,0.16641301,0.166903795,0.166623347,0.168569381,0.166553234,0.165238209,0.170682143,0.167280859,0.16821882,0.163222063,0.157357457,0.151282514,0.151352626,0.150721616,0.141499335,0.149552702,0.155347196,0.161071578,0.157153006,0.157012782,0.160414066,0.160414066,0.162877388,0.159476105,0.167944258,0.163745237,0.163227949,0.16440275,0.157293231,0.15513686,0.150210214,0.154339123,0.156215045,0.162007861,0.159826665,0.157528391,0.154056995,0.162077973,0.166557442,0.167144842,0.166417218,0.162218197,0.16468152,0.158957138,0.161797524,0.15780884,0.158466352,0.155932918,0.164988471,0.158676689,0.156721481,0.160052652,0.154398383,0.153179973,0.15578352,0.152312124,0.152592573,0.157308881,0.153250085,0.151444275,0.157378993,0.156300808,0.159044579,0.159254916,0.157449106,0.161060726,0.157659442,0.163313712,0.165830548,0.160974015,0.164164962,0.164024738,0.165690323,0.164892587,0.165173035,0.167426021,0.159168205,0.165173035,0.162218928,0.160036054,0.16228904,0.161561415,0.163227001,0.16048323,0.160248949,0.159308429,0.166043443,0.159098092,0.161046685,0.160529397,0.163930681,0.16095007,0.162194983,0.161607583,0.159661548,0.15553264,0.159591436,0.153306157,0.153446381,0.151850907,0.15372683,0.152648644,0.151263507,0.155598,0.152029989,0.154212863,0.155808337,0.154282975,0.154589927,0.151679429,0.145814822,0.147129847,0.147129847,0.144736637,0.154519815,0.156535962,0.155220937,0.156606074,0.156535962,0.156088786,0.165801852,0.107897954,0.077982378,0.076865727,0.061901958,0.071378185,0.075130029,0.067249276,0.068117125,0.06943215,0.067459613,0.066004364,0.070440224,0.067109052,0.066731988,0.068729008,0.067836677,0.066195573,0.066125461,0.066195573,0.070324481,0.070981994,0.06938652,0.068588784,0.063451802,0.063942587,0.062794289,0.062724177,0.060050518,0.059252781,0.063451802,0.059787463,0.058849502,0.066730255,0.08092279,0.077214555,0.072147685,0.073743159,0.07526852,0.078880141,0.079958326,0.077214555,0.078810028,0.078669804,0.029412749,0.027606939,0.051566509,0.077214555,0.077531866,0.079267564,0.078680164,0.080415862,0.084991946,0.083887258,0.083469976,0.086003411,0.081874502,0.083469976,0.080419253,0.081734278,0.082672239,0.08121699,0.082391791,0.081594054,0.081076766,0.078613443,0.081664166,0.081453829,0.082602127,0.078543331,0.077535257,0.081380203,0.080582467,0.082668725,0.084991824,0.086517185,0.083773414,0.083186014,0.083676799,0.084123975,0.083115901,0.080792803,0.081380203,0.084490693,0.08470103,0.082097483,0.08470103,0.084490693,0.085218318,0.083903293,0.083833181,0.081229634,0.081369858,0.082237707,0.082878086,0.081492948,0.088462243,0.084263223,0.082878086,0.084263223,0.082527525,0.080721715,0.084263223,0.078608953,0.081002163
341,0.17725995,0.174650839,0.174908256,0.174052073,0.175721069,0.175677697,0.174480165,0.17555122,0.174567734,0.177304148,0.173497504,0.173453307,0.174524362,0.172343343,0.173283458,0.174865711,0.171487159,0.173497504,0.173112784,0.169690861,0.171657834,0.17187188,0.173497504,0.1722566,0.171059068,0.169861535,0.170845022,0.167460031,0.16523564,0.164208782,0.169427004,0.168486889,0.171908812,0.171096,0.171865441,0.174303877,0.173748482,0.168486889,0.169898467,0.168443518,0.168871609,0.169470376,0.173875785,0.173106345,0.169129027,0.172464207,0.169115369,0.170483576,0.17065425,0.169928181,0.168302556,0.167446373,0.166890978,0.169500089,0.16808851,0.168857951,0.169071997,0.171681108,0.167660419,0.16624884,0.159318251,0.159104205,0.15341452,0.151661593,0.146483931,0.153694499,0.156260238,0.158912721,0.159384184,0.161779249,0.162378015,0.164174314,0.161394529,0.163575548,0.166057356,0.170292091,0.167596237,0.16622803,0.161223854,0.155276752,0.153523824,0.157116422,0.160066882,0.164019116,0.161351157,0.161366633,0.158115385,0.163079001,0.168083177,0.17188982,0.16748441,0.167611713,0.167012947,0.165430694,0.164831928,0.160383147,0.163035629,0.160339775,0.161751354,0.159741009,0.160946998,0.160605649,0.160348232,0.159278002,0.158722608,0.159278002,0.158294516,0.15846519,0.154615175,0.155685405,0.157739121,0.157953167,0.158722608,0.158551933,0.162615994,0.16099037,0.157140355,0.162445319,0.166895603,0.164798515,0.163002216,0.167835718,0.167450998,0.168434484,0.169033251,0.167280323,0.163600983,0.16347368,0.164286492,0.162189404,0.164413795,0.165611327,0.166210094,0.163815029,0.162953467,0.162360079,0.164321674,0.166467511,0.163338188,0.160729077,0.168429107,0.166803482,0.166803482,0.162782793,0.163124142,0.15829064,0.162739421,0.159317498,0.157263782,0.159060081,0.155510855,0.156708387,0.156621645,0.155241213,0.156652792,0.157723021,0.158449091,0.1562247,0.154599076,0.153956938,0.150749061,0.146899046,0.148481299,0.152588731,0.149166808,0.158235045,0.156010654,0.158449091,0.156823466,0.160074715,0.165209005,0.109748127,0.079094287,0.080443517,0.064829412,0.070689771,0.077449686,0.072700116,0.071716629,0.067140545,0.070903817,0.073469557,0.073000905,0.072144721,0.071288538,0.069466551,0.069876959,0.069466551,0.068439693,0.068269018,0.069466551,0.070493409,0.069038459,0.070834758,0.069851271,0.066342605,0.064760352,0.066171931,0.063733494,0.06724216,0.065743839,0.061520148,0.061048685,0.070247036,0.080171457,0.08359338,0.078288415,0.078331786,0.079101227,0.081797081,0.082609893,0.081198315,0.082951242,0.078331786,0.032687002,0.029606428,0.052326254,0.078331786,0.081286703,0.081714795,0.082912328,0.083383791,0.081373446,0.085778856,0.085990832,0.084492511,0.083937116,0.087315667,0.083937116,0.086332181,0.086546227,0.083893744,0.084151162,0.084749928,0.082910258,0.079444963,0.084321836,0.083509024,0.082739583,0.081926771,0.084492511,0.083885207,0.085510832,0.085895552,0.08546746,0.086280272,0.084356671,0.088119943,0.086323644,0.084868694,0.08546746,0.086494318,0.084483974,0.086265337,0.083228135,0.086265337,0.087633544,0.085793874,0.085024433,0.085495897,0.086606686,0.085409154,0.086693429,0.083783529,0.0879536,0.08538786,0.084531677,0.087398205,0.083675493,0.085943255,0.084959768,0.082906052,0.084702351,0.083290773,0.082136612
342,0.184588888,0.180137975,0.180502169,0.179684825,0.18076904,0.181230555,0.180777405,0.180420331,0.178607728,0.180695567,0.180242416,0.179684825,0.179425072,0.180695567,0.181148717,0.180695567,0.177239912,0.176608847,0.179700308,0.177337234,0.175516267,0.177239912,0.176786762,0.177337234,0.174698923,0.174521009,0.177515148,0.172983456,0.171073532,0.174973973,0.173703478,0.176705982,0.177798562,0.178518584,0.179513843,0.179335928,0.179789079,0.176972854,0.175079658,0.176883897,0.177070175,0.172797177,0.176794939,0.177612283,0.174431865,0.17425395,0.1764233,0.175428042,0.177151687,0.17597015,0.174974891,0.171527601,0.172878689,0.172344945,0.175516999,0.174335462,0.173526482,0.174699655,0.173882311,0.172336581,0.166979367,0.161986346,0.160982723,0.153812907,0.151725069,0.155255043,0.160248064,0.163250567,0.162700095,0.165702599,0.167790437,0.163525803,0.169425125,0.166697857,0.172961373,0.171966114,0.170606662,0.169149889,0.163614761,0.160701214,0.157618117,0.160887493,0.16551632,0.170771179,0.165791556,0.166133987,0.160590494,0.170309664,0.172583781,0.172405867,0.174493705,0.175213727,0.172947974,0.171580158,0.167048653,0.165591879,0.163504041,0.166231309,0.165316643,0.163592998,0.165571423,0.166477724,0.16611353,0.162568919,0.161387382,0.161751575,0.160934231,0.161565296,0.160934231,0.158757435,0.161565296,0.164931993,0.162746833,0.16347522,0.16611353,0.167650897,0.166024573,0.169560821,0.169436049,0.16580248,0.171799124,0.172171681,0.169711285,0.171345973,0.170803865,0.171621209,0.173611726,0.170075478,0.170439672,0.170439672,0.166984017,0.16908022,0.170803865,0.168893941,0.168584337,0.166717146,0.16894853,0.170350714,0.1674028,0.167305478,0.170219025,0.172760014,0.169952153,0.167224885,0.166585456,0.168317465,0.163858188,0.161956629,0.160135662,0.160775091,0.160144026,0.161681393,0.159860426,0.164359043,0.161729097,0.162635398,0.163177506,0.160361281,0.160636517,0.158548679,0.154461959,0.151103626,0.150917348,0.155732454,0.155004067,0.161542818,0.163363785,0.161267582,0.158637636,0.162635398,0.1696273,0.113991507,0.079088406,0.077664182,0.062134648,0.072040096,0.081119837,0.07176486,0.071400667,0.071222753,0.070494366,0.07131171,0.070858559,0.068406528,0.070041215,0.069444316,0.068948635,0.070803768,0.068165457,0.070706446,0.070706446,0.068618608,0.072430091,0.070803768,0.068351736,0.065988662,0.067437071,0.065713425,0.064442931,0.064807124,0.065802383,0.060197422,0.059833229,0.068095625,0.081901514,0.081359407,0.077094772,0.07499857,0.079449483,0.079724719,0.08063102,0.078632139,0.079999955,0.079635761,0.029138354,0.029955698,0.05295115,0.083447245,0.082011337,0.081193993,0.081380272,0.084374411,0.084099175,0.087190636,0.084566628,0.087382853,0.085472929,0.084841864,0.085748165,0.08592608,0.086654466,0.085748165,0.084469307,0.087285532,0.084113477,0.08183936,0.082292511,0.084752907,0.086290273,0.082656704,0.082842983,0.08275346,0.081482966,0.087026459,0.087568567,0.087843803,0.087204373,0.08902534,0.087568567,0.0857476,0.086111793,0.086751223,0.084752342,0.085562686,0.087836804,0.087294696,0.08621048,0.085846287,0.084931621,0.084292192,0.087205738,0.086841545,0.083483212,0.088573554,0.085832894,0.08874644,0.08829329,0.085832894,0.086472323,0.086099766,0.086383366,0.083842377,0.0854687,0.082288282,0.082927711
343,0.16587937,0.163502753,0.165324207,0.16360673,0.165324207,0.167978406,0.166260928,0.164202609,0.169944552,0.164428202,0.166076051,0.163832323,0.164636155,0.1654689,0.16480976,0.165416911,0.166908796,0.165035353,0.166353633,0.16154841,0.164306585,0.16286669,0.161322817,0.161652387,0.161270829,0.161981957,0.160490073,0.159586159,0.156706368,0.157313519,0.158094275,0.159638148,0.164061812,0.164616975,0.164287405,0.164564986,0.164009823,0.160800462,0.158753415,0.158979008,0.156983949,0.162569928,0.164339393,0.162847509,0.16118202,0.161407613,0.156453736,0.159437505,0.160322237,0.159333528,0.160096644,0.158500783,0.159715086,0.15794562,0.159055946,0.15893433,0.1608774,0.160651807,0.160322237,0.153851526,0.150919746,0.144119465,0.143460325,0.140580533,0.134994555,0.143251897,0.14413663,0.151596051,0.150763307,0.153643098,0.150607341,0.153539121,0.155967727,0.155742134,0.15359111,0.156574878,0.15619332,0.154475843,0.148941852,0.144240607,0.142974316,0.147449968,0.147675561,0.153270993,0.15392068,0.149176899,0.145360386,0.152334272,0.160886379,0.162881438,0.161285577,0.159012937,0.158128204,0.158405785,0.151657493,0.148292166,0.149662434,0.152490237,0.153756528,0.148396143,0.149889839,0.151763282,0.148727525,0.147565211,0.149109083,0.148120374,0.144529454,0.144355849,0.142759988,0.144303861,0.149438653,0.149889839,0.148449943,0.152648015,0.1514857,0.153480759,0.147738815,0.152492049,0.154637316,0.151653548,0.155626026,0.159442539,0.155903607,0.160327271,0.159616143,0.159112969,0.154637316,0.155799631,0.154082153,0.154134142,0.15385656,0.153023816,0.155626026,0.15744748,0.153895303,0.148496175,0.154172884,0.15026564,0.151518686,0.150911534,0.157104664,0.157763804,0.157815792,0.152125837,0.151466697,0.14974922,0.15007879,0.149194057,0.143000927,0.145880719,0.148690882,0.145551149,0.149801208,0.147403893,0.148011044,0.143535392,0.14618959,0.144975288,0.144645718,0.142477054,0.135069622,0.134184889,0.134688063,0.138834146,0.141106786,0.146241579,0.148618196,0.148340614,0.145530451,0.148947766,0.15498493,0.089920198,0.054958131,0.054478896,0.037772949,0.05043679,0.053923733,0.045961137,0.046568289,0.044694846,0.045301998,0.045024416,0.046013126,0.046013126,0.044469253,0.044485888,0.042370218,0.041779701,0.044815458,0.04117255,0.044260295,0.045700191,0.049620681,0.048180785,0.043097981,0.040669375,0.039559049,0.040062224,0.040443782,0.039559049,0.034701839,0.03365291,0.034537643,0.044876855,0.057870266,0.058703011,0.054660905,0.051347567,0.054608916,0.057488708,0.056985534,0.059084569,0.059639732,0.055771231,0.000206666,-0.003661835,0.024426261,0.055112091,0.055166318,0.059260412,0.059260412,0.058705249,0.059919552,0.057542935,0.065778246,0.063783187,0.06400878,0.064286361,0.062620873,0.061857756,0.065223083,0.059914686,0.063124047,0.064060768,0.061180977,0.056653336,0.060140279,0.064112757,0.060521837,0.057260487,0.05814522,0.059295629,0.06056192,0.063771282,0.066199887,0.063719293,0.062608967,0.06609591,0.065870317,0.063771282,0.062608967,0.06642548,0.063441712,0.062919667,0.064689133,0.061930958,0.061705365,0.064637145,0.062867679,0.064914726,0.06413397,0.060491062,0.061930958,0.064741121,0.05985812,0.062893877,0.060968446,0.063397051,0.061575597,0.063171458,0.06344904,0.062182748,0.061072422,0.061298016,0.060291666
